student_id,status,is_dropout,program_studi,jalur_masuk,status_pernikahan,jenis_kelamin,kelas,usia_saat_daftar,kelompok_usia,status_spp,punya_tunggakan,penerima_beasiswa,mahasiswa_displaced,nilai_masuk,nilai_pendidikan_sebelumnya,mk_diambil_sem1,mk_lulus_sem1,nilai_sem1,mk_diambil_sem2,mk_lulus_sem2,nilai_sem2,rasio_kelulusan_mk_sem1,rasio_kelulusan_mk_sem2,skor_risiko_dropout,sumber_skor,prediksi_berisiko,kategori_risiko
JJI-00095,Graduate,0.0,Social Service (kelas malam),Usia di atas 23 tahun,Menikah,Perempuan,Malam,44,>35 th,Lunas,Tidak,Tidak,Tidak,114.0,133.1,8,8,11.88,6,6,12.33,1.0,1.0,0.1211,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00096,Enrolled,,Informatics Engineering,Mahasiswa internasional (S1),Lajang,Laki-laki,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,137.0,130.0,5,5,14.0,5,3,13.25,1.0,0.6,0.6226,prediksi model (mahasiswa masih aktif),Berisiko,Tinggi
JJI-00097,Graduate,0.0,Journalism & Communication,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,124.9,135.0,6,6,13.67,6,6,13.33,1.0,1.0,0.0804,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00098,Graduate,0.0,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Ya,Ya,120.3,132.0,7,7,13.75,8,8,14.48,1.0,1.0,0.0225,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00099,Enrolled,,Veterinary Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,134.3,135.0,5,5,14.2,5,5,13.8,1.0,1.0,0.0964,prediksi model (mahasiswa masih aktif),Aman,Rendah
JJI-00100,Dropout,1.0,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Menunggak,Ya,Tidak,Ya,111.5,115.0,7,4,11.96,7,0,0.0,0.571,0.0,0.9986,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00101,Dropout,1.0,Veterinary Nursing,Pemegang diploma short cycle,Lajang,Perempuan,Siang,21,21-23 th,Lunas,Tidak,Tidak,Tidak,128.8,130.0,10,8,12.88,9,5,13.4,0.8,0.556,0.6221,prediksi out-of-fold (data berlabel),Berisiko,Tinggi
JJI-00102,Graduate,0.0,Animation & Multimedia Design,Fase 1 - kuota umum,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,110.0,133.1,0,0,0.0,0,0,0.0,,,0.5641,prediksi out-of-fold (data berlabel),Berisiko,Tinggi
JJI-00103,Dropout,1.0,Social Service (kelas malam),Usia di atas 23 tahun,Menikah,Perempuan,Malam,36,>35 th,Lunas,Tidak,Tidak,Ya,113.5,130.0,6,0,0.0,6,0,0.0,0.0,0.0,0.9931,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00104,Graduate,0.0,Agronomy,Usia di atas 23 tahun,Bercerai,Perempuan,Siang,43,>35 th,Lunas,Tidak,Tidak,Tidak,160.0,133.1,18,18,14.63,13,13,14.23,1.0,1.0,0.03,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00105,Dropout,1.0,Basic Education,Fase 3 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,117.4,123.0,6,0,0.0,6,0,0.0,0.0,0.0,0.997,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00106,Graduate,0.0,Communication Design,Pindah institusi/prodi,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Ya,Tidak,Tidak,122.2,130.0,10,10,13.0,11,11,12.27,1.0,1.0,0.118,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00107,Dropout,1.0,Social Service,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,118.2,122.0,6,0,0.0,6,0,0.0,0.0,0.0,0.9821,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00108,Dropout,1.0,Veterinary Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,106.7,113.0,6,4,14.2,6,4,13.25,0.667,0.667,0.5884,prediksi out-of-fold (data berlabel),Berisiko,Tinggi
JJI-00109,Dropout,1.0,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,108.2,111.0,7,6,13.27,7,5,12.3,0.857,0.714,0.3071,prediksi out-of-fold (data berlabel),Aman,Sedang
JJI-00110,Enrolled,,Basic Education,Fase 2 - kuota umum,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,107.0,133.1,7,6,11.67,7,3,13.0,0.857,0.429,0.8869,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-00111,Graduate,0.0,Social Service,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,136.1,142.0,6,6,13.86,6,6,15.0,1.0,1.0,0.0371,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00112,Enrolled,,Management,Fase 2 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Ya,Ya,115.3,123.0,5,3,13.0,5,3,11.0,0.6,0.6,0.6015,prediksi model (mahasiswa masih aktif),Berisiko,Tinggi
JJI-00113,Graduate,0.0,Veterinary Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,139.8,131.0,5,5,13.4,5,5,12.8,1.0,1.0,0.0782,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00114,Graduate,0.0,Journalism & Communication,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,157.0,158.0,6,6,12.67,6,6,12.57,1.0,1.0,0.113,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00115,Dropout,1.0,Nursing,Fase 2 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,131.0,122.0,7,6,12.52,7,6,12.52,0.857,0.857,0.2031,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00116,Enrolled,,Nursing,Pindah program studi,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Tidak,Tidak,100.0,130.0,7,6,11.62,7,7,13.0,0.857,1.0,0.1101,prediksi model (mahasiswa masih aktif),Aman,Rendah
JJI-00117,Enrolled,,Social Service,Fase 2 - kuota umum,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Ya,Ya,140.4,154.0,6,2,10.0,6,4,10.75,0.333,0.667,0.66,prediksi model (mahasiswa masih aktif),Berisiko,Tinggi
JJI-00118,Enrolled,,Management,Fase 2 - kuota umum,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Tidak,Tidak,113.4,120.0,5,3,10.33,5,3,10.67,0.6,0.6,0.707,prediksi model (mahasiswa masih aktif),Berisiko,Tinggi
JJI-00119,Graduate,0.0,Veterinary Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Tidak,137.0,140.0,5,5,13.14,5,5,11.4,1.0,1.0,0.0962,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00120,Graduate,0.0,Management,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Tidak,121.8,127.0,5,5,12.6,5,5,14.0,1.0,1.0,0.0722,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00121,Dropout,1.0,Tourism,Fase 2 - kuota umum,Lajang,Perempuan,Siang,21,21-23 th,Lunas,Tidak,Tidak,Ya,131.0,133.1,6,3,11.0,6,2,11.0,0.5,0.333,0.9135,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00122,Graduate,0.0,Management,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,118.6,120.0,5,5,10.8,5,4,11.25,1.0,0.8,0.2524,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00123,Dropout,1.0,Animation & Multimedia Design,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Tidak,122.3,137.0,0,0,0.0,0,0,0.0,,,0.479,prediksi out-of-fold (data berlabel),Aman,Sedang
JJI-00124,Graduate,0.0,Advertising & Marketing Management,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Ya,Tidak,127.9,131.0,5,5,12.8,5,5,14.2,1.0,1.0,0.0389,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00125,Graduate,0.0,Veterinary Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,121.3,130.0,6,6,14.17,6,6,12.2,1.0,1.0,0.1338,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00126,Dropout,1.0,Oral Hygiene,Fase 2 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,117.1,122.0,7,5,12.1,7,0,0.0,0.714,0.0,0.989,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00127,Graduate,0.0,Veterinary Nursing,Pemegang diploma spesialisasi teknologi,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,160.0,160.0,6,6,14.17,6,5,13.78,1.0,0.833,0.2026,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00128,Enrolled,,Basic Education,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Ya,Ya,145.3,146.0,6,5,12.8,6,5,13.4,0.833,0.833,0.2435,prediksi model (mahasiswa masih aktif),Aman,Rendah
JJI-00129,Graduate,0.0,Social Service,Fase 2 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,122.6,131.0,6,6,13.0,6,6,13.67,1.0,1.0,0.0691,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00130,Graduate,0.0,Nursing,Fase 2 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,128.0,132.0,7,7,13.47,8,8,15.01,1.0,1.0,0.0601,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00131,Dropout,1.0,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Ya,Ya,124.9,138.0,7,7,13.24,8,7,13.74,1.0,0.875,0.0467,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00132,Graduate,0.0,Communication Design,Fase 2 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,123.7,130.0,6,6,12.33,6,6,13.0,1.0,1.0,0.0874,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00133,Graduate,0.0,Management,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,120.1,126.0,5,5,12.4,5,5,14.6,1.0,1.0,0.074,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00134,Dropout,1.0,Nursing,Fase 2 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,131.7,148.0,7,5,14.0,7,0,0.0,0.714,0.0,0.9872,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00135,Graduate,0.0,Social Service,Pindah program studi,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Tidak,Tidak,133.2,130.0,9,9,11.67,7,7,11.71,1.0,1.0,0.0623,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00136,Dropout,1.0,Advertising & Marketing Management,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Menunggak,Ya,Ya,Tidak,109.3,117.0,6,5,12.0,6,4,12.5,0.833,0.667,0.7379,prediksi out-of-fold (data berlabel),Berisiko,Tinggi
JJI-00137,Graduate,0.0,Advertising & Marketing Management,Fase 2 - kuota umum,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,113.0,120.0,5,4,12.2,5,4,11.5,0.8,0.8,0.4075,prediksi out-of-fold (data berlabel),Aman,Sedang
JJI-00138,Graduate,0.0,Journalism & Communication,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Ya,Ya,Tidak,157.9,153.0,6,6,14.83,6,6,14.83,1.0,1.0,0.0939,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00139,Enrolled,,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Ya,Tidak,112.1,117.0,7,5,13.19,8,7,12.89,0.714,0.875,0.0977,prediksi model (mahasiswa masih aktif),Aman,Rendah
JJI-00140,Graduate,0.0,Nursing,Fase 3 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Tidak,174.7,178.0,7,7,17.12,8,8,17.59,1.0,1.0,0.0232,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00141,Graduate,0.0,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,128.8,129.0,7,6,12.67,7,6,12.67,0.857,0.857,0.142,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00142,Graduate,0.0,Journalism & Communication,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Ya,Ya,110.1,116.0,6,6,12.67,6,5,12.0,1.0,0.833,0.1806,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00143,Enrolled,,Management,Pindah institusi/prodi,Lajang,Perempuan,Siang,22,21-23 th,Menunggak,Ya,Tidak,Ya,99.7,99.0,5,0,0.0,5,0,0.0,0.0,0.0,0.9994,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-00144,Graduate,0.0,Social Service,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Ya,Ya,121.0,135.0,6,6,11.33,6,6,11.5,1.0,1.0,0.0337,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00145,Graduate,0.0,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Ya,Ya,131.7,141.0,7,7,13.6,8,8,12.33,1.0,1.0,0.0334,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00146,Graduate,0.0,Basic Education,Fase 2 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Ya,Ya,119.1,132.0,6,5,12.0,6,5,10.8,0.833,0.833,0.4224,prediksi out-of-fold (data berlabel),Aman,Sedang
JJI-00147,Dropout,1.0,Tourism,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,124.7,132.0,5,0,0.0,5,0,0.0,0.0,0.0,0.9911,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00148,Dropout,1.0,Tourism,Fase 2 - kuota umum,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,117.2,113.0,6,5,11.2,6,3,11.67,0.833,0.5,0.65,prediksi out-of-fold (data berlabel),Berisiko,Tinggi
JJI-00149,Graduate,0.0,Management,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Tidak,128.8,134.0,5,5,13.38,5,5,14.17,1.0,1.0,0.0982,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00150,Graduate,0.0,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Ya,Tidak,131.5,136.0,7,6,13.86,8,7,14.18,0.857,0.875,0.0494,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00151,Enrolled,,Animation & Multimedia Design,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,121.7,136.0,0,0,0.0,0,0,0.0,,,0.5679,prediksi model (mahasiswa masih aktif),Berisiko,Tinggi
JJI-00152,Graduate,0.0,Veterinary Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Tidak,123.4,129.0,5,5,12.4,5,5,13.4,1.0,1.0,0.0727,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00153,Enrolled,,Basic Education,Fase 2 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,124.7,138.0,6,3,12.33,6,5,10.83,0.5,0.833,0.7857,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-00154,Graduate,0.0,Basic Education,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,132.8,137.0,6,6,13.33,6,5,11.8,1.0,0.833,0.3206,prediksi out-of-fold (data berlabel),Aman,Sedang
JJI-00155,Dropout,1.0,Basic Education,Pindah program studi,Lajang,Perempuan,Siang,21,21-23 th,Lunas,Tidak,Tidak,Ya,108.7,115.0,6,3,12.67,6,3,10.0,0.5,0.5,0.9305,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00156,Dropout,1.0,Basic Education,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Tidak,138.1,129.0,6,6,12.0,6,4,11.5,1.0,0.667,0.4921,prediksi out-of-fold (data berlabel),Aman,Sedang
JJI-00157,Graduate,0.0,Management,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Ya,Tidak,126.5,131.0,5,5,10.6,5,5,11.8,1.0,1.0,0.0443,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00158,Graduate,0.0,Social Service,Fase 2 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Ya,Ya,127.4,133.0,6,6,12.25,6,6,11.86,1.0,1.0,0.0481,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00159,Graduate,0.0,Social Service,Fase 1 - kuota umum,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,123.6,125.0,6,4,11.0,6,6,11.83,0.667,1.0,0.1504,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00160,Graduate,0.0,Social Service (kelas malam),Usia di atas 23 tahun,Lajang,Perempuan,Malam,24,24-27 th,Lunas,Tidak,Ya,Tidak,122.0,120.0,6,5,11.0,6,5,12.6,0.833,0.833,0.1327,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00161,Dropout,1.0,Advertising & Marketing Management,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Tidak,118.2,128.0,6,6,13.17,6,6,13.0,1.0,1.0,0.0745,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00162,Graduate,0.0,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Ya,Ya,123.9,127.0,7,7,12.86,8,7,12.76,1.0,0.875,0.0702,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00163,Graduate,0.0,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,125.8,134.0,7,7,14.92,8,8,15.36,1.0,1.0,0.0358,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00164,Dropout,1.0,Basic Education,Fase 2 - kuota umum,Lajang,Perempuan,Siang,21,21-23 th,Lunas,Tidak,Tidak,Ya,123.3,132.0,6,4,11.5,6,3,11.0,0.667,0.5,0.8979,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00165,Graduate,0.0,Advertising & Marketing Management,Fase 2 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Tidak,124.4,124.0,5,5,14.2,5,5,14.2,1.0,1.0,0.1078,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00166,Graduate,0.0,Journalism & Communication,Fase 2 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Ya,Tidak,126.0,133.1,6,6,12.5,6,6,13.0,1.0,1.0,0.0716,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00167,Enrolled,,Agronomy,Usia di atas 23 tahun,Janda/Duda,Perempuan,Siang,47,>35 th,Lunas,Ya,Tidak,Tidak,170.0,170.0,1,0,0.0,6,0,0.0,0.0,0.0,0.9867,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-00168,Graduate,0.0,Social Service,Fase 2 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Tidak,121.5,125.0,6,5,11.67,6,4,11.0,0.833,0.667,0.3857,prediksi out-of-fold (data berlabel),Aman,Sedang
JJI-00169,Graduate,0.0,Nursing,Usia di atas 23 tahun,Lajang,Perempuan,Siang,29,28-35 th,Lunas,Tidak,Tidak,Tidak,130.0,130.0,8,7,14.26,8,7,14.26,0.875,0.875,0.1442,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00170,Dropout,1.0,Social Service,Pindah program studi,Lajang,Perempuan,Siang,21,21-23 th,Lunas,Tidak,Tidak,Ya,117.0,125.0,6,3,12.0,6,2,11.33,0.5,0.333,0.8691,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00171,Enrolled,,Veterinary Nursing,Usia di atas 23 tahun,Lajang,Perempuan,Siang,28,28-35 th,Lunas,Tidak,Tidak,Ya,130.0,130.0,5,4,11.25,5,4,10.5,0.8,0.8,0.5565,prediksi model (mahasiswa masih aktif),Berisiko,Tinggi
JJI-00172,Graduate,0.0,Oral Hygiene,Fase 2 - kuota umum,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Tidak,Tidak,108.0,133.1,7,7,12.46,8,8,13.56,1.0,1.0,0.061,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00173,Graduate,0.0,Nursing,Fase 2 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,132.3,131.0,7,6,11.68,7,6,11.68,0.857,0.857,0.1995,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00174,Graduate,0.0,Social Service (kelas malam),Transfer,Lajang,Perempuan,Malam,26,24-27 th,Lunas,Tidak,Tidak,Tidak,148.0,150.0,6,3,11.67,6,5,12.0,0.5,0.833,0.3937,prediksi out-of-fold (data berlabel),Aman,Sedang
JJI-00175,Dropout,1.0,Tourism,Fase 2 - kuota umum,Lajang,Perempuan,Siang,20,≤20 th,Menunggak,Ya,Tidak,Ya,122.6,125.0,6,4,11.75,6,6,13.17,0.667,1.0,0.7439,prediksi out-of-fold (data berlabel),Berisiko,Tinggi
JJI-00176,Enrolled,,Advertising & Marketing Management,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Ya,Ya,123.0,131.0,5,3,11.67,5,4,13.5,0.6,0.8,0.2408,prediksi model (mahasiswa masih aktif),Aman,Rendah
JJI-00177,Graduate,0.0,Basic Education,Usia di atas 23 tahun,Lajang,Perempuan,Siang,27,24-27 th,Lunas,Tidak,Tidak,Tidak,102.5,130.0,6,5,13.2,6,5,12.0,0.833,0.833,0.5704,prediksi out-of-fold (data berlabel),Berisiko,Tinggi
JJI-00178,Dropout,1.0,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,113.3,123.0,7,4,11.95,7,4,11.95,0.571,0.571,0.6225,prediksi out-of-fold (data berlabel),Berisiko,Tinggi
JJI-00179,Dropout,1.0,Basic Education,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,133.0,141.0,6,5,12.4,6,5,10.4,0.833,0.833,0.5214,prediksi out-of-fold (data berlabel),Berisiko,Tinggi
JJI-00180,Dropout,1.0,Nursing,Pemegang gelar pendidikan tinggi lain,Lajang,Perempuan,Siang,33,28-35 th,Lunas,Tidak,Tidak,Tidak,140.0,140.0,7,6,14.35,8,6,14.58,0.857,0.75,0.3309,prediksi out-of-fold (data berlabel),Aman,Sedang
JJI-00181,Graduate,0.0,Basic Education,Pindah program studi,Lajang,Perempuan,Siang,35,28-35 th,Lunas,Tidak,Tidak,Ya,128.3,140.0,21,21,12.62,19,19,12.79,1.0,1.0,0.0339,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00182,Enrolled,,Management (kelas malam),Pemegang diploma spesialisasi teknologi,Lajang,Perempuan,Malam,26,24-27 th,Lunas,Tidak,Ya,Tidak,140.0,140.0,6,6,12.67,6,6,13.17,1.0,1.0,0.0715,prediksi model (mahasiswa masih aktif),Aman,Rendah
JJI-00183,Dropout,1.0,Journalism & Communication,Usia di atas 23 tahun,Lajang,Perempuan,Siang,27,24-27 th,Menunggak,Ya,Tidak,Tidak,104.0,133.1,6,5,12.0,6,0,0.0,0.833,0.0,0.9978,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00184,Dropout,1.0,Communication Design,Fase 3 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Menunggak,Tidak,Tidak,Ya,122.3,131.0,6,6,12.17,6,0,0.0,1.0,0.0,0.9936,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00185,Dropout,1.0,Tourism,Fase 2 - kuota umum,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Tidak,Tidak,135.0,143.0,6,0,0.0,6,0,0.0,0.0,0.0,0.9926,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00186,Dropout,1.0,Management,Fase 3 - kuota umum,Lajang,Perempuan,Siang,20,≤20 th,Menunggak,Ya,Tidak,Ya,119.1,132.0,5,3,10.0,5,3,10.57,0.6,0.6,0.9608,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00187,Enrolled,,Social Service,Pindah program studi,Lajang,Perempuan,Siang,21,21-23 th,Menunggak,Ya,Tidak,Tidak,126.6,143.0,10,8,11.5,6,4,10.0,0.8,0.667,0.9231,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-00188,Graduate,0.0,Nursing,Fase 2 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Ya,Ya,129.0,141.0,7,6,13.05,7,6,13.05,0.857,0.857,0.1082,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-00189,Dropout,1.0,Veterinary Nursing,Usia di atas 23 tahun,Lajang,Perempuan,Siang,24,24-27 th,Lunas,Tidak,Tidak,Ya,162.3,133.1,6,2,11.0,6,0,0.0,0.333,0.0,0.9909,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-00190,Graduate,0.0,Communication Design,Fase 2 - kuota umum,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,163.4,148.0,6,6,11.5,6,6,12.0,1.0,1.0,0.111,prediksi out-of-fold (data berlabel),Aman,Rendah
